Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.09051E-3,82.097608596,0.851495532,0.047486034,0.891891892,0
3.09832E-3,82.407440119,0.852209539,0.046554935,0.891891892,0
3.10954E-3,82.718394558,0.85323011,0.045623836,0.891891892,0
3.11746E-3,83.030141004,0.853945691,0.044692737,0.891891892,0
3.11952E-3,83.342093353,0.854131152,0.043761639,0.891891892,0
3.12635E-3,83.654728488,0.85474447,0.04283054,0.891891892,0
3.12751E-3,83.967478994,0.854847848,0.041899441,0.891891892,0
3.13648E-3,84.281126743,0.855649314,0.040968343,0.891891892,0
3.14837E-3,84.59596405,0.856705072,0.040037244,0.891891892,0
3.15057E-3,84.911021162,0.856899308,0.039106145,0.891891892,0
3.15735E-3,85.226756132,0.857496653,0.038175047,0.891891892,0
3.16585E-3,85.543340756,0.858241869,0.037243948,0.891891892,0
3.16609E-3,85.85994929,0.858262783,0.036312849,0.905405405,0
3.1909E-3,86.179039689,0.860417021,0.03538175,0.905405405,0
3.24691E-3,86.503730474,0.865158575,0.034450652,0.905405405,0
3.27654E-3,86.831384836,0.86760216,0.033519553,0.918918919,0
3.28073E-3,87.159457629,0.867943587,0.032588454,0.918918919,0
3.28729E-3,87.48818687,0.868477455,0.031657356,0.918918919,0
3.31419E-3,87.819606302,0.870642847,0.030726257,0.918918919,0
3.32069E-3,88.151675605,0.871160574,0.029795158,0.918918919,0
3.35095E-3,88.486770914,0.873544117,0.02886406,0.918918919,0
3.40309E-3,88.827080238,0.877548139,0.027932961,0.932432432,0
3.40716E-3,89.167795871,0.87785478,0.027001862,0.932432432,0
3.41059E-3,89.508854635,0.878113142,0.026070764,0.932432432,0
3.4328E-3,89.852134465,0.879772342,0.025139665,0.932432432,0
3.43865E-3,90.195999893,0.880206026,0.024208566,0.932432432,0
3.48885E-3,90.54488457,0.883859604,0.023277467,0.932432432,0
3.49128E-3,90.894012292,0.884033663,0.022346369,0.932432432,0
3.52736E-3,91.24674783,0.886586976,0.02141527,0.945945946,0
3.53323E-3,91.600071087,0.886997556,0.020484171,0.945945946,0
3.55336E-3,91.955406734,0.888392187,0.019553073,0.945945946,0
3.58503E-3,92.313909413,0.890552235,0.018621974,0.945945946,0
3.60225E-3,92.674134421,0.891709333,0.017690875,0.959459459,0
3.63857E-3,93.037991023,0.894109183,0.016759777,0.959459459,0
3.68294E-3,93.406285373,0.896969678,0.015828678,0.959459459,0
3.72651E-3,93.778936751,0.899702951,0.014897579,0.959459459,0
3.77533E-3,94.156469876,0.902679353,0.01396648,0.959459459,0
3.78524E-3,94.534993946,0.903272661,0.013035382,0.972972973,0
3.83737E-3,94.918731201,0.906334896,0.012104283,0.972972973,0
3.83775E-3,95.302506108,0.906356657,0.011173184,0.972972973,0
3.86173E-3,95.688678776,0.90773205,0.010242086,0.972972973,0
3.98505E-3,96.087184254,0.914493577,0.009310987,0.972972973,0
4.01672E-3,96.488856037,0.916148084,0.008379888,0.986486486,0
4.02994E-3,96.891850526,0.91682973,0.00744879,0.986486486,0
4.03953E-3,97.295803598,0.917320261,0.006517691,0.986486486,0
4.04857E-3,97.700660574,0.917780162,0.005586592,0.986486486,0
4.1198E-3,98.112640102,0.921315705,0.004655493,0.986486486,0
4.44094E-3,98.556734336,0.935461314,0.003724395,0.986486486,0
4.64395E-3,99.021128981,0.943060365,0.002793296,0.986486486,0
4.88199E-3,99.509327647,0.950839135,0.001862197,1,0
4.90672E-3,100,0.951583879,0.000931099,1,0
